Pset_ActuatorTypePneumaticActuator	Input Flowrate	Maximum input control air flowrate requirement.
Pset_ActuatorTypeRotationalActuation	Torque	Indicates the maximum close-off torque for the actuator.
Pset_ActuatorTypeRotationalActuation	Range Angle	Indicates the maximum rotation the actuator must traverse.
Pset_AirSideSystemInformation	Name	The name of the air side system.
Pset_AirSideSystemInformation	Description	The description of the air side system.
Pset_AirSideSystemInformation	Air Side System Type	This enumeration specifies the basic types of possible air side systems (e.g., Constant Volume, Variable Volume, etc.).
Pset_AirSideSystemInformation	Air Side System Distribution Type	This enumeration defines the basic types of air side systems (e.g., SingleDuct, DualDuct, Multizone, etc.).
Pset_AirSideSystemInformation	Total Airflow	The total design supply air flowrate required for the system for either heating or cooling conditions, whichever is greater.
Pset_AirSideSystemInformation	Energy Gain Total	The total amount of energy gains for the spaces served by the system during the peak cooling conditions, plus any system-level total energy gains.
Pset_AirSideSystemInformation	Airflow Sensible	The air flowrate required to satisfy the sensible peak loads.
Pset_AirSideSystemInformation	Energy Gain Sensible	The sum of total energy gains for the spaces served by the system during the peak cooling conditions, plus any system-level sensible energy gains.
Pset_AirSideSystemInformation	Energy Loss	The sum of energy losses for the spaces served by the system during the peak heating conditions.
Pset_AirSideSystemInformation	Lighting Diversity	Lighting diversity.
Pset_AirSideSystemInformation	Infiltration Diversity Summer	Diversity factor for Summer infiltration.
Pset_AirSideSystemInformation	Infiltration Diversity Winter	Diversity factor for Winter infiltration.
Pset_AirSideSystemInformation	Appliance Diversity	Diversity of appliance load.
Pset_AirSideSystemInformation	Load Safety Factor	Load safety factor.
Pset_AirSideSystemInformation	Heating Temperature Delta	Heating temperature difference for calculating space air flow rates.
Pset_AirSideSystemInformation	Cooling Temperature Delta	Cooling temperature difference for calculating space air flow rates.
Pset_AirSideSystemInformation	Ventilation	Required outside air ventilation.
Pset_AirSideSystemInformation	Fan Power	Fan motor loads contributing to the cooling load.
Pset_AirTerminalBoxPHistory	Damper Position	Control damper position, ranging from 0 to 1.
Pset_AirTerminalBoxPHistory	Atmospheric Pressure	Ambient atmospheric pressure.
Pset_AirTerminalBoxPHistory	Sound	Sound performance.
Pset_AirTerminalBoxPHistory	Airflow Curve	Air flowrate versus damper position relationship;airflow = f ( valve position).
Pset_AirTerminalBoxTypeCommon	Reference	Reference ID for this specified type in this project (e.g. type 'A-1'), provided, if there is no classification reference to a recognized classification system used.
Pset_AirTerminalBoxTypeCommon	Status	"Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished,  ""Temporary"" - element will exists only temporary (like a temporary support structure)."
Pset_AirTerminalBoxTypeCommon	Airflow Rate Range	Range of airflow that can be delivered.
Pset_AirTerminalBoxTypeCommon	Air Pressure Range	Allowable air static pressure range at the entrance of the air terminal box.
Pset_AirTerminalBoxTypeCommon	Nominal Air Flow Rate	Nominal airflow rate.
Pset_AirTerminalBoxTypeCommon	Arrangement Type	"Terminal box arrangement.
SingleDuct: Terminal box receives warm or cold air from a single air supply duct.
DualDuct: Terminal box receives warm and cold air from separate air supply ducts."
Pset_AirTerminalBoxTypeCommon	Reheat Type	Terminal box reheat type.
Pset_AirTerminalBoxTypeCommon	Has Sound Attenuator	Terminal box has a sound attenuator.
Pset_AirTerminalBoxTypeCommon	Has Return Air	Terminal box has return air mixed with supply air from duct work.
Pset_AirTerminalBoxTypeCommon	Has Fan	Terminal box has a fan inside (fan powered box).
Pset_AirTerminalBoxTypeCommon	Nominal Inlet Air Pressure	Nominal airflow inlet static pressure.
Pset_AirTerminalBoxTypeCommon	Nominal Damper Diameter	Nominal damper diameter.
Pset_AirTerminalBoxTypeCommon	Housing Thickness	Air terminal box housing material thickness.
Pset_AirTerminalBoxTypeCommon	Operation Temperature Range	Allowable operational range of the ambient air temperature.
Pset_AirTerminalBoxTypeCommon	Return Air Fraction Range	Allowable return air fraction range as a fraction of discharge airflow.
Pset_AirTerminalOccurrence	Airflow Type	Enumeration defining the functional type of air flow through the terminal.
Pset_AirTerminalOccurrence	Air Flow Rate	The actual airflow rate as designed.
Pset_AirTerminalOccurrence	Location	Location  (a single type of diffuser can be used for multiple locations); high means close to ceiling.
Pset_AirTerminalPHistory	Air Flow Rate	Volumetric flow rate.
Pset_AirTerminalPHistory	Neck Air Velocity	Air velocity at the neck.
Pset_AirTerminalPHistory	Supply Air Temperature Heating	Supply air temperature in heating mode.
Pset_AirTerminalPHistory	Supply Air Temperature Cooling	Supply air temperature in cooling mode.
Pset_AirTerminalPHistory	Pressure Drop	Drop in total pressure between inlet and outlet at nominal air-flow rate.
Pset_AirTerminalPHistory	Induction Ratio	Induction ratio versus distance from the diffuser and its discharge direction; induction ratio (or entrainment ratio) is the ratio of the volumetric flow rate in the jet to the volumetric flow rate at the air terminal.
Pset_AirTerminalPHistory	Centerline Air Velocity	Centerline air velocity versus distance from the diffuser and temperature differential; a function of distance from diffuser and temperature difference between supply air and room air.
Pset_AirTerminalTypeCommon	Reference	Reference ID for this specified type in this project (e.g. type 'A-1'), provided, if there is no classification reference to a recognized classification system used.
Pset_AirTerminalTypeCommon	Status	"Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished,  ""Temporary"" - element will exists only temporary (like a temporary support structure)."
Pset_AirTerminalTypeCommon	Shape	Shape of the air terminal. Slot is typically a long narrow supply device with an aspect ratio generally greater than 10 to 1.
Pset_AirTerminalTypeCommon	Face Type	Identifies how the terminal face of an AirTerminal is constructed.
Pset_AirTerminalTypeCommon	Slot Width	Slot width.
Pset_AirTerminalTypeCommon	Slot Length	Slot length.
Pset_AirTerminalTypeCommon	Number Of Slots	Number of slots.
Pset_AirTerminalTypeCommon	Flow Pattern	Flow pattern.
Pset_AirTerminalTypeCommon	Air Flowrate Range	Air flowrate range within which the air terminal is designed to operate.
Pset_AirTerminalTypeCommon	Temperature Range	Temperature range within which the air terminal is designed to operate.
Pset_AirTerminalTypeCommon	Discharge Direction	"Discharge direction of the air terminal.

Parallel: discharges parallel to mounting surface designed so that flow attaches to the surface.
Perpendicular:  discharges away from mounting surface.
Adjustable: both parallel and perpendicular discharge."
Pset_AirTerminalTypeCommon	Throw Length	The horizontal or vertical axial distance an airstream travels after leaving an AirTerminal before the maximum stream velocity is reduced to a specified terminal velocity under isothermal conditions at the upper value of the AirFlowrateRange.
Pset_AirTerminalTypeCommon	Air Diffusion Performance Index	The Air Diffusion Performance Index (ADPI) is used for cooling mode conditions. If several measurements of air velocity and air temperature are made throughout the occupied zone of a space, the ADPI is the percentage of locations where measurements were taken that meet the specifications for effective draft temperature and air velocity.
Pset_AirTerminalTypeCommon	Finish Type	The type of finish for the air terminal.
Pset_AirTerminalTypeCommon	Finish Color	The finish color for the air terminal.
Pset_AirTerminalTypeCommon	Mounting Type	"The way the air terminal is mounted to the ceiling, wall, etc.

Surface: mounted to the surface of something (e.g., wall, duct, etc.).
Flat flush: mounted flat and flush with a surface.
Lay-in: mounted in a lay-in type ceiling (e.g., a dropped ceiling grid)."
Pset_AirTerminalTypeCommon	Core Type	Identifies the way the core of the AirTerminal is constructed.
Pset_AirTerminalTypeCommon	Core Set Horizontal	Degree of horizontal (in the X-axis of the LocalPlacement) blade set from the centerline.
Pset_AirTerminalTypeCommon	Core Set Vertical	Degree of vertical (in the Y-axis of the LocalPlacement) blade set from the centerline.
Pset_AirTerminalTypeCommon	Has Integral Control	If TRUE, a self powered temperature control is included in the AirTerminal.
Pset_AirTerminalTypeCommon	Flow Control Type	Type of flow control element that may be included as a part of the construction of the air terminal.
Pset_AirTerminalTypeCommon	Has Sound Attenuator	If TRUE, the air terminal has sound attenuation.
Pset_AirTerminalTypeCommon	Has Thermal Insulation	If TRUE, the air terminal has thermal insulation.
Pset_AirTerminalTypeCommon	Neck Area	Neck area of the air terminal.
Pset_AirTerminalTypeCommon	Effective Area	Effective discharge area of the air terminal.
Pset_AirTerminalTypeCommon	Air Flowrate Versus Flow Control Element	Air flowrate versus flow control element position at nominal pressure drop.
Pset_AirToAirHeatRecoveryPHistory	Sensible Effectiveness	Sensible heat transfer effectiveness, where effectiveness is defined as the ratio of heat transfer to maximum possible heat transfer.
Pset_AirToAirHeatRecoveryPHistory	Total Effectiveness	Total heat transfer effectiveness: The ratio of heat transfer to the maximum possible heat transfer.
Pset_AirToAirHeatRecoveryPHistory	Temperature Effectiveness	Temperature heat transfer effectiveness: The ratio of primary airflow temperature changes to maximum possible temperature changes.
Pset_AirToAirHeatRecoveryPHistory	Defrost Temperature Effectiveness	Temperature heat transfer effectiveness when defrosting is active.
Pset_AirToAirHeatRecoveryPHistory	Humidity Effectiveness	Humidity heat transfer effectiveness: The ratio of primary airflow absolute humidity changes to maximum possible absolute humidity changes.
Pset_AirToAirHeatRecoveryPHistory	Sensible Heat Transfer Rate	Sensible heat transfer rate.
Pset_AirToAirHeatRecoveryPHistory	Latent Heat Transfer Rate	Latent heat transfer rate.
Pset_AirToAirHeatRecoveryPHistory	Total Heat Transfer Rate	Total heat transfer rate.
Pset_AirToAirHeatRecoveryPHistory	Sensible Effectiveness Table	Sensible heat transfer effectiveness curve as a function of the primary and secondary air flow rate.
Pset_AirToAirHeatRecoveryPHistory	Total Effectiveness Table	Total heat transfer effectiveness curve as a function of the primary and secondary air flow rate.
Pset_AirToAirHeatRecoveryPHistory	Air Pressure Drop Curves	Air pressure drop as function of air flow rate.
Pset_AirToAirHeatRecoveryTypeCommon	Reference	Reference ID for this specified type in this project (e.g. type 'A-1'), provided, if there is no classification reference to a recognized classification system used.
Pset_AirToAirHeatRecoveryTypeCommon	Status	"Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished,  ""Temporary"" - element will exists only temporary (like a temporary support structure)."
Pset_AirToAirHeatRecoveryTypeCommon	Heat Transfer Type Enum	Type of heat transfer between the two air streams.
Pset_AirToAirHeatRecoveryTypeCommon	Has Defrost	has the heat exchanger has defrost function or not.
Pset_AirToAirHeatRecoveryTypeCommon	Operational Temperature Range	Allowable operation ambient air temperature range.
Pset_AirToAirHeatRecoveryTypeCommon	Primary Airflow Rate Range	possible range of primary airflow that can be delivered..
Pset_AirToAirHeatRecoveryTypeCommon	Secondary Airflow Rate Range	possible range of secondary airflow that can be delivered.
Pset_AlarmPHistory	Enabled	Indicates whether alarm is enabled or disabled over time.
Pset_AlarmPHistory	Condition	Indicates alarm condition over time.  The range of possible values and their meanings is defined by Pset_AlarmTypeCommon.Condition.  An empty value indicates no present alarm condition.
Pset_AlarmPHistory	Severity	Indicates alarm severity over time, where the scale of values is determined by the control system configuration.  A zero value indicates no present alarm.
Pset_AlarmPHistory	Acknowledge	Indicates acknowledgement status where False indicates acknowlegement is required and outstanding, True indicates condition has been acknowedged, and Unknown indicates no acknowledgement is required.  Upon resetting the condition, then acknowledgement reverts to Unknown.
Pset_AlarmPHistory	User	Indicates acknowledging user over time by identification corresponding to IfcPerson.Identification on an IfcActor.
Pset_AlarmTypeCommon	Reference	Reference ID for this specified type in this project (e.g. type 'A-1'), provided, if there is no classification reference to a recognized classification system used.
Pset_AlarmTypeCommon	Status	"Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished,  ""Temporary"" - element will exists only temporary (like a temporary support structure)."
Pset_AlarmTypeCommon	Condition	Table mapping alarm condition identifiers to descriptive labels, which may be used for interpreting Pset_AlarmPHistory.Condition.
Pset_AnnotationContourLine	Contour Value	Value of the elevation of the contour above or below a reference plane.
Pset_AnnotationLineOfSight	Setback Distance	Setback distance from the point of connection on the major element along the axis of the minor element (e.g. distance from a public road at which the line of sigfht is measured.
Pset_AnnotationLineOfSight	Visible Angle Left	Angle of visibility to the left of the access.
Pset_AnnotationLineOfSight	Visible Angle Right	Angle of visibility to the right of the access.
Pset_AnnotationLineOfSight	Road Visible Distance Left	Distance visible to the left of the access.
Pset_AnnotationLineOfSight	Road Visible Distance Right	Distance visible to the right of the access.
Pset_AnnotationSurveyArea	Acquisition Method	The means by which survey data was acquired.
Pset_AnnotationSurveyArea	Accuracy Quality Obtained	A measure of the accuracy quality of survey points as obtained expressed in percentage terms.
Pset_AnnotationSurveyArea	Accuracy Quality Expected	A measure of the accuracy quality of survey points as expected expressed in percentage terms.
Pset_Asset	Asset Accounting Type	Identifies the predefined types of risk from which the type required may be set.
Pset_Asset	Asset Tax Type	Identifies the predefined types of taxation group from which the type required may be set.
Pset_Asset	Asset Insurance Type	Identifies the predefined types of insurance rating from which the type required may be set.
Pset_AudioVisualAppliancePHistory	Power State	Indicates the power state of the device where True is on and False is off.
Pset_AudioVisualAppliancePHistory	Media Source	Indicates the media source where the identifier corresponds to an entry within the table of available media sources on Pset_AudioVisualApplianceTypeCommon.MediaSource.
Pset_AudioVisualAppliancePHistory	Media Content	Indicates the media content storage location, such as URLs to camera footage within particular time periods.
Pset_AudioVisualAppliancePHistory	Audio Volume	Indicates the audio volume level where the integer level corresponds to an entry or interpolation within Pset_AudioVisualApplianceTypeCommon.AudioVolume.
Pset_AudioVisualApplianceTypeAmplifier	Amplifier Type	Indicates the type of amplifier.
Pset_AudioVisualApplianceTypeAmplifier	Audio Amplification	Indicates audio amplification frequency ranges.
Pset_AudioVisualApplianceTypeAmplifier	Audio Mode	Indicates audio sound modes and corresponding labels, if applicable.
Pset_AudioVisualApplianceTypeCamera	Camera Type	Indicates the type of camera.
Pset_AudioVisualApplianceTypeCamera	Is Outdoors	Indicates if camera is designed to be used outdoors.
Pset_AudioVisualApplianceTypeCamera	Video Resolution Width	Indicates the number of horizontal pixels (the largest native video resolution width).
Pset_AudioVisualApplianceTypeCamera	Video Resolution Height	Indicates the number of vertical pixels (the largest native video resolution height).
Pset_AudioVisualApplianceTypeCamera	Video Resolution Mode	Indicates video resolution modes.
Pset_AudioVisualApplianceTypeCamera	Video Capture Interval	Indicates video frame capture time intervals.
Pset_AudioVisualApplianceTypeCamera	Pan Tilt Zoom Preset	Indicates pan/tilt/zoom position presets.
Pset_AudioVisualApplianceTypeCamera	Pan Horizontal	Indicates horizontal range for panning.
Pset_AudioVisualApplianceTypeCamera	Pan Vertical	Indicates vertical range for panning.
Pset_AudioVisualApplianceTypeCamera	Tilt Horizontal	Indicates horizontal range for pivoting, where positive values indicate the camera rotating clockwise,
Pset_AudioVisualApplianceTypeCamera	Tilt Vertical	Indicates vertical range for pivoting, where 0.0 is level, +90 degrees is looking up, -90 degrees is looking down.
Pset_AudioVisualApplianceTypeCamera	Zoom	Indicates the zoom range.
Pset_AudioVisualApplianceTypeCommon	Reference	Reference ID for this specified type in this project (e.g. type 'A-1'), provided, if there is no classification reference to a recognized classification system used.
Pset_AudioVisualApplianceTypeCommon	Status	"Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished,  ""Temporary"" - element will exists only temporary (like a temporary support structure)."
Pset_AudioVisualApplianceTypeCommon	Media Source	Indicates media sources and corresponding names of ports (IfcDistributionPort with FlowDirection=SINK and PredefinedType=AUDIOVISUAL) or aggregated audio/video components (IfcAudioVisualAppliance).
Pset_AudioVisualApplianceTypeCommon	Audio Volume	Indicates discrete audio volume levels and corresponding sound power offsets, if applicable.  Missing values may be interpolated.
Pset_AudioVisualApplianceTypeDisplay	Display Type	Indicates the type of display.
Pset_AudioVisualApplianceTypeDisplay	Nominal Size	Indicates the diagonal screen size.
Pset_AudioVisualApplianceTypeDisplay	Display Width	Indicates the physical width of the screen (only the display surface).
Pset_AudioVisualApplianceTypeDisplay	Display Height	Indicates the physical height of the screen (only the display surface).
Pset_AudioVisualApplianceTypeDisplay	Brightness	Indicates the display brightness.
Pset_AudioVisualApplianceTypeDisplay	Contrast Ratio	Indicates the display contrast ratio.
Pset_AudioVisualApplianceTypeDisplay	Refresh Rate	Indicates the display refresh frequency.
Pset_AudioVisualApplianceTypeDisplay	Touch Screen	Indicates touchscreen support.
Pset_AudioVisualApplianceTypeDisplay	Video Resolution Width	Indicates the number of horizontal pixels, e.g. 1920.
Pset_AudioVisualApplianceTypeDisplay	Video Resolution Height	Indicates the number of vertical pixels, e.g. 1080.
Pset_AudioVisualApplianceTypeDisplay	Video Resolution Mode	Indicates video resolution modes.
Pset_AudioVisualApplianceTypeDisplay	Video Scale Mode	Indicates video scaling modes.
Pset_AudioVisualApplianceTypeDisplay	Video Caption Mode	Indicates video closed captioning modes.
Pset_AudioVisualApplianceTypeDisplay	Audio Mode	Indicates audio sound modes and corresponding labels, if applicable.
Pset_AudioVisualApplianceTypePlayer	Player Type	Indicates the type of player.
Pset_AudioVisualApplianceTypePlayer	Player Media Eject	Indicates whether the media can be ejected from the player (if physical media).
Pset_AudioVisualApplianceTypePlayer	Player Media Format	Indicates supported media formats.
Pset_AudioVisualApplianceTypeProjector	Projector Type	Indicates the type of projector.
Pset_AudioVisualApplianceTypeProjector	Video Resolution Width	Indicates the number of horizontal pixels (the largest native video resolution width).
Pset_AudioVisualApplianceTypeProjector	Video Resolution Height	Indicates the number of vertical pixels (the largest native video resolution height).
Pset_AudioVisualApplianceTypeProjector	Video Resolution Mode	Indicates video resolution modes.
Pset_AudioVisualApplianceTypeProjector	Video Scale Mode	Indicates video scaling modes.
Pset_AudioVisualApplianceTypeProjector	Video Caption Mode	Indicates closed captioning modes.
Pset_AudioVisualApplianceTypeReceiver	Receiver Type	Indicates the type of receiver.
Pset_AudioVisualApplianceTypeReceiver	Audio Amplification	Indicates audio amplification frequency ranges.
Pset_AudioVisualApplianceTypeReceiver	Audio Mode	Indicates audio sound modes and corresponding labels, if applicable.
Pset_AudioVisualApplianceTypeSpeaker	Speaker Type	Indicates the type of speaker.
Pset_AudioVisualApplianceTypeSpeaker	Speaker Mounting	Indicates how the speaker is designed to be mounted.
Pset_AudioVisualApplianceTypeSpeaker	Speaker Driver Size	Indicates the number of drivers and their sizes.
Pset_AudioVisualApplianceTypeSpeaker	Frequency Response	Indicates the output over a specified range of frequencies.
Pset_AudioVisualApplianceTypeSpeaker	Impedence	Indicates the speaker impedence.
Pset_AudioVisualApplianceTypeTuner	Tuner Type	Indicates the tuner type.
Pset_AudioVisualApplianceTypeTuner	Tuner Mode	Indicates the tuner modes (or bands).  For example, 'AnalogCable', 'DigitalAir', 'AM', 'FM'.
Pset_AudioVisualApplianceTypeTuner	Tuner Channel	Indicates the tuner channels, if applicable.
Pset_AudioVisualApplianceTypeTuner	Tuner Frequency	Indicates the tuner frequencies, if applicable.
Pset_BeamCommon	Reference	"Reference ID for this specified type in this project (e.g. type 'A-1'), Also referred to as ""construction type"". It should be provided as an alternative to the name of the ""object type"", if the software does not support object types."
Pset_BeamCommon	Status	"Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished,  ""Temporary"" - element will exists only temporary (like a temporary support structure)."
Pset_BeamCommon	Span	"Clear span for this object.

The shape information is provided in addition to the shape representation and the geometric parameters used within. In cases of inconsistency between the geometric parameters and the shape properties, provided in the attached property, the geometric parameters take precedence. For geometry editing applications, like CAD: this value should be write-only."
Pset_BeamCommon	Slope	"Slope angle - relative to horizontal (0.0 degrees).

The shape information is provided in addition to the shape representation and the geometric parameters used within. In cases of inconsistency between the geometric parameters and the shape properties, provided in the attached property, the geometric parameters take precedence.  For geometry editing applications, like CAD: this value should be write-only."
Pset_BeamCommon	Roll	"Rotation against the longitudinal axis - relative to the global Z direction for all beams that are non-vertical in regard to the global coordinate system (Profile direction equals global Z is Roll = 0.)

The shape information is provided in addition to the shape representation and the geometric parameters used within. In cases of inconsistency between the geometric parameters and the shape properties, provided in the attached property, the geometric parameters take precedence.  For geometry editing applications, like CAD: this value should be write-only.

Note: new property in IFC4"
Pset_BeamCommon	Is External	Indication whether the element is designed for use in the exterior (TRUE) or not (FALSE). If (TRUE) it is an external element and faces the outside of the building.
Pset_BeamCommon	Thermal Transmittance	"Thermal transmittance coefficient (U-Value) of the element. Here the total thermal transmittance coefficient through the beam within the direction of the thermal flow (including all materials).

Note: new property in IFC4"
Pset_BeamCommon	Load Bearing	Indicates whether the object is intended to carry loads (TRUE) or not (FALSE).
Pset_BeamCommon	Fire Rating	Fire rating for the element. It is given according to the national fire safety classification.
Pset_BoilerPHistory	Energy Source Consumption	Energy consumption.
Pset_BoilerPHistory	Operational Efficiency	Operational efficiency: boiler output divided by total energy input (electrical and fuel).
Pset_BoilerPHistory	Combustion Efficiency	Combustion efficiency under nominal condition.
Pset_BoilerPHistory	Working Pressure	Boiler working pressure.
Pset_BoilerPHistory	Combustion Temperature	Average combustion chamber temperature.
Pset_BoilerPHistory	Part Load Ratio	Ratio of the real to the nominal capacity.
Pset_BoilerPHistory	Load	Boiler real load.
Pset_BoilerPHistory	Primary Energy Consumption	Boiler primary energy source consumption (i.e., the fuel consumed for changing the thermodynamic state of the fluid).
Pset_BoilerPHistory	Auxiliary Energy Consumption	Boiler secondary energy source consumption (i.e., the electricity consumed by electrical devices such as fans and pumps).
Pset_BoilerTypeCommon	Reference	Reference ID for this specified type in this project (e.g. type 'A-1'), provided, if there is no classification reference to a recognized classification system used.
Pset_BoilerTypeCommon	Status	"Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished,  ""Temporary"" - element will exists only temporary (like a temporary support structure)."
Pset_BoilerTypeCommon	Pressure Rating	Nominal pressure rating of the boiler as rated by the agency having jurisdiction.
Pset_BoilerTypeCommon	Operating Mode	Identifies the operating mode of the boiler.
Pset_BoilerTypeCommon	Heat Transfer Surface Area	Total heat transfer area of the vessel.
Pset_BoilerTypeCommon	Nominal Part Load Ratio	Allowable part load ratio range.
Pset_BoilerTypeCommon	Water Inlet Temperature Range	Allowable water inlet temperature range.
Pset_BoilerTypeCommon	Water Storage Capacity	Water storage capacity.
Pset_BoilerTypeCommon	Is Water Storage Heater	This is used to identify if the boiler has storage capacity (TRUE). If FALSE, then there is no storage capacity built into the boiler, such as an instantaneous hot water heater.
Pset_BoilerTypeCommon	Partial Load Efficiency Curves	Boiler efficiency as a function of the partial load factor; E = f (partialLaodfactor).
Pset_BoilerTypeCommon	Outlet Temperature Range	Allowable outlet temperature of either the water or the steam.
Pset_BoilerTypeCommon	Nominal Energy Consumption	Nominal fuel consumption rate required to produce the total boiler heat output.
Pset_BoilerTypeCommon	Energy Source	Enumeration defining the energy source or fuel cumbusted to generate heat.
Pset_BoilerTypeSteam	Maximum Outlet Pressure	Maximum steam outlet pressure.
Pset_BoilerTypeSteam	Nominal Efficiency	The nominal efficiency of the boiler as defined by the manufacturer. For steam boilers, a function of inlet temperature versus steam pressure.  Note: as two variables are used, DefiningValues and DefinedValues are null, and values are stored in IfcTable in the following order: InletTemperature(IfcThermodynamicTemperatureMeasure) and OutletTemperature(IfcThermodynamicTemperatureMeasure) in DefiningValues, and NominalEfficiency(IfcNormalisedRatioMeasure) in DefinedValues. For example, DefininfValues(InletTemp, OutletTemp), DefinedValues(null, NominalEfficiency).  The IfcTable is related to IfcPropertyTableValue using IfcMetric and IfcPropertyConstraintRelationship.
Pset_BoilerTypeSteam	Heat Output	Total nominal heat output as listed by the Boiler manufacturer. For steam boilers, it is a function of inlet temperature versus steam pressure.  Note: as two variables are used, DefiningValues and DefinedValues are null, and values are stored in IfcTable in the following order: InletTemperature(IfcThermodynamicTemperatureMeasure) and OutletTemperature(IfcThermodynamicTemperatureMeasure) in DefiningValues, and HeatOutput(IfcEnergyMeasure) in DefinedValues. For example, DefiningValues(InletTemp, OutletTemp), DefinedValues(null, HeatOutput). The IfcTable is related to IfcPropertyTableValue using IfcMetric and IfcPropertyConstraintRelationship.
Pset_BoilerTypeWater	Nominal Efficiency	The nominal efficiency of the boiler as defined by the manufacturer. For water boilers, a function of inlet versus outlet temperature. Note: as two variables are used, DefiningValues and DefinedValues are null, and values are stored in IfcTable in the following order: InletTemperature(IfcThermodynamicTemperatureMeasure), OutletTemperature(IfcThermodynamicTemperatureMeasure), NominalEfficiency(IfcNormalizedRatioMeasure).  The IfcTable is related to IfcPropertyTableValue using IfcMetric and IfcPropertyConstraintRelationship.
Pset_BoilerTypeWater	Heat Output	Total nominal heat output as listed by the Boiler manufacturer. For water boilers, it is a function of inlet versus outlet temperature. For steam boilers, it is a function of inlet temperature versus steam pressure.  Note: as two variables are used, DefiningValues and DefinedValues are null, and values are stored in IfcTable in the following order: InletTemperature(IfcThermodynamicTemperatureMeasure), OutletTemperature(IfcThermodynamicTemperatureMeasure), HeatOutput(IfcEnergyMeasure).  The IfcTable is related to IfcPropertyTableValue using IfcMetric and IfcPropertyConstraintRelationship.
Pset_BuildingCommon	Reference	Reference ID for this specified type in this project (e.g. type 'A-1'). Used to store the non-classification driven internal project type.
Pset_BuildingCommon	Building ID	A unique identifier assigned to a building. A temporary identifier is initially assigned at the time of making a planning application. This temporary identifier is changed to a permanent identifier when the building is registered into a statutory buildings and properties database.
Pset_BuildingCommon	Is Permanent ID	Indicates whether the identity assigned to a building is permanent (= TRUE) or temporary (=FALSE).
