Pset_AudioVisualApplianceTypeAmplifier	アンプ形式	アンプの形式を示す。
Pset_AudioVisualApplianceTypeAmplifier	オーディオアンプ	再生周波数帯域を示す。
Pset_AudioVisualApplianceTypeAmplifier	オーディオモード	オーディオサウンドモードの設定。
Pset_AudioVisualApplianceTypeCamera	カメラ形式	カメラの形式を示す。
Pset_AudioVisualApplianceTypeCamera	屋外対応の可否	屋外利用が可能かどうかを示す。
Pset_AudioVisualApplianceTypeCamera	水平解像度	水平方向のピクセル数。
Pset_AudioVisualApplianceTypeCamera	垂直解像度	垂直方向のピクセル数。
Pset_AudioVisualApplianceTypeCamera	ビデオ解像度モード	ビデオ解像度モードを示す。
Pset_AudioVisualApplianceTypeCamera	撮影間隔	撮影間隔を示す。
Pset_AudioVisualApplianceTypeCamera	パン・チルト・ズーム初期設定	パン・チルト・ズーム機能の初期設定。
Pset_AudioVisualApplianceTypeCamera	パン水平方向可動範囲	水平方向の可動範囲を示す。
Pset_AudioVisualApplianceTypeCamera	パン垂直方向可動範囲	垂直方向の可動範囲を示す。
Pset_AudioVisualApplianceTypeCamera	チルト水平方向可動角度	チルト水平の可動角度を示す。
Pset_AudioVisualApplianceTypeCamera	チルト垂直方向可動角度	チルト垂直の可動角度を示す。
Pset_AudioVisualApplianceTypeCamera	ズーム	ズーム可能範囲（倍率）を示す。
Pset_AudioVisualApplianceTypeCommon	参照	当該プロジェクトで定義する形式の参照ID（例：A-1)、承認された分類に存在しないときに使用される。
Pset_AudioVisualApplianceTypeCommon	状態	要素（主にリノベーションまたは改修プロジェクトにおいて）の状態。 状態は、「新規(New)」－新しく追加される要素。「既存」－要素は存在し、かつ残りもの。「破壊」－要素は存在したが、廃棄されるもの。「一時的」－一時的に存在する要素（一時的にサポートしている構造のようなもの）。
Pset_AudioVisualApplianceTypeCommon	メディアソース	メディアソースと定義済みタイプ(IfcDistributionPort with FlowDirection=SINK and PredefinedType=AUDIOVISUAL)及びaudio/videoを構成する集合に対応する名前。
Pset_AudioVisualApplianceTypeDisplay	画面種類	画面の種類を示す。
Pset_AudioVisualApplianceTypeDisplay	画面公称サイズ	画面の対角線サイズを示す。
Pset_AudioVisualApplianceTypeDisplay	画面幅	画面の幅を示す。
Pset_AudioVisualApplianceTypeDisplay	画面高さ	画面の高さを示す。
Pset_AudioVisualApplianceTypeDisplay	明るさ	明るさ示す。
Pset_AudioVisualApplianceTypeDisplay	コントラスト比	コントラスト比を示す。
Pset_AudioVisualApplianceTypeDisplay	リフレッシュレート	リフレッシュレート周波数範囲を示す。
Pset_AudioVisualApplianceTypeDisplay	タッチスクリーン	タッチスクリーンのサポートを示す。
Pset_AudioVisualApplianceTypeDisplay	水平解像度	水平方向のピクセル数を示す。
Pset_AudioVisualApplianceTypeDisplay	垂直解像度	垂直方向のピクセル数を示す。
Pset_AudioVisualApplianceTypeDisplay	解像度モード	解像度モードを示す。
Pset_AudioVisualApplianceTypeDisplay	ビデオスケールモード	ビデオスケーリングモードを示す。
Pset_AudioVisualApplianceTypeDisplay	ビデオキャプションモード	クローズドキャプションモードを示す。(字幕機能）
Pset_AudioVisualApplianceTypeDisplay	オーディオモード	オーディオサウンドモードの設定。
Pset_AudioVisualApplianceTypePlayer	プレイヤー形式	再生可能な形式を示す。
Pset_AudioVisualApplianceTypePlayer	メディア取り出し可否	メディアを取り出すことができるかどうかを示す。
Pset_AudioVisualApplianceTypePlayer	メディアフォーマット	サポートされているメディアのフォーマットを示す。
Pset_AudioVisualApplianceTypeProjector	プロジェクター形式	プロジェクタの形式を示す。
Pset_AudioVisualApplianceTypeProjector	水平解像度	水平方向のピクセル数を示す。
Pset_AudioVisualApplianceTypeProjector	垂直解像度	垂直方向のピクセル数を示す。
Pset_AudioVisualApplianceTypeProjector	解像度モード	解像度モードを示す。
Pset_AudioVisualApplianceTypeProjector	ビデオスケールモード	ビデオスケーリングモードを示す。
Pset_AudioVisualApplianceTypeProjector	ビデオキャプションモード	クローズドキャプションモードを示す。(字幕機能）
Pset_AudioVisualApplianceTypeReceiver	受信機形式	受信機の形式を示す。
Pset_AudioVisualApplianceTypeReceiver	オーディオアンプ	再生周波数帯域を示す。
Pset_AudioVisualApplianceTypeReceiver	オーディオモード	オーディオサウンドモードの設定。
Pset_AudioVisualApplianceTypeSpeaker	スピーカータイプ	スピーカーのタイプを示す。
Pset_AudioVisualApplianceTypeSpeaker	取付可能方法	取付可能な方法を示す。
Pset_AudioVisualApplianceTypeSpeaker	スピーカードライバサイズ	ドライバユニットと数を示す。
Pset_AudioVisualApplianceTypeSpeaker	周波数応答	周波数範囲での出力を示す。
Pset_AudioVisualApplianceTypeSpeaker	インピーダンス値	インピーダンス値を示す。
Pset_AudioVisualApplianceTypeTuner	チューナータイプ	チューナータイプを示す。
Pset_AudioVisualApplianceTypeTuner	チューナーモード	受信可能な放送モードを示す。
Pset_AudioVisualApplianceTypeTuner	チューナーチャンネル	設定可能なチャンネルを示す。
Pset_AudioVisualApplianceTypeTuner	周波数	対応周波数帯を示す。
Pset_BeamCommon	参照記号	このプロジェクトにおける参照記号(例：A-1)。分類コードではなく内部で使用されるプロジェクトタイプとして使用されるもの。
Pset_BeamCommon	状態	要素（主にリノベーションまたは改修プロジェクトにおいて）の状態。 状態は、「新規(New)」－新しく追加される要素。「既存」－要素は存在し、かつ残りもの。「破壊」－要素は存在したが、廃棄されるもの。「一時的」－一時的に存在する要素（一時的にサポートしている構造のようなもの）。
Pset_BeamCommon	全長	"このオブジェクトの全長。

その形状（オブジェクトの全長）情報は、表示のための形状に内部で使用される幾何学的パラメータを加えて提供される。形状情報と内部の幾何学的パラメータに矛盾が生じた場合は、幾何学的パラメータが優先される。幾何学的パラメ－タ編集アプリケーションでは、CADと同様に、この値は書き込み専用とする。"
Pset_BeamCommon	傾斜	"傾斜角度。水平を0度とする。

その形状（傾斜梁）情報は、表示のための形状に内部で使用される幾何学的パラメータを加えて提供される。形状情報と内部の幾何学的パラメータに矛盾が生じた場合は、幾何学的パラメータが優先される。幾何学的パラメ－タ編集アプリケーションでは、CADと同様に、この値は書き込み専用とする。"
Pset_BeamCommon	回転	"梁の材軸に対する回転。
-この材軸はグローバル座標系で非垂直な全ての梁に対してグローバルZ方向へ相対する。（表示方向は、グローバルZの回転方向を0とする。）

その形状（梁の回転）情報は、表示のための形状に内部で使用される幾何学的パラメータを加えて提供される。形状情報と内部の幾何学的パラメータに矛盾が生じた場合は、幾何学的パラメータが優先される。幾何学的パラメ－タ編集アプリケーションでは、CADと同様に、この値は書き込み専用とする。

注：IFC2x4の新しいプロパティ"
Pset_BeamCommon	外部区分	外部の部材かどうかを示すブーリアン値。もしTRUEの場合、外部の部材で建物の外側に面している。
Pset_BeamCommon	熱貫流率	"熱貫流率U値。
ここでは（すべての材料を含む）梁を通した熱移動の方向における全体の熱還流率を示す。
注：IFC2x4の新しいプロパティ"
Pset_BeamCommon	耐力部材	荷重に関係している部材かどうかを示すブーリアン値。
Pset_BeamCommon	耐火等級	主要な耐火等級。関連する建築基準法、消防法などの国家基準を参照。
Pset_BoilerPHistory	エネルギ消費量	エネルギ消費量
Pset_BoilerPHistory	運転効率	"運転効率：
全入力エネルギ（電力または燃料）でボイラ出力を割る"
Pset_BoilerPHistory	燃焼効率	設計条件での燃焼効率
Pset_BoilerPHistory	作動圧力	ボイラ運転圧力
Pset_BoilerPHistory	燃焼温度	燃焼室平均温度
Pset_BoilerPHistory	部分負荷比	設計容量との比
Pset_BoilerPHistory	負荷	ボイラ実負荷
Pset_BoilerPHistory	一次エネルギ消費量	ボイラ一次エネルギ消費量（つまり流体の熱力学状態変更のために消費された燃料）
Pset_BoilerPHistory	補助エネルギ消費量	ボイラ補助エネルギ消費量（つまりファンおよびポンプのような電気装置によって消費される電気）
Pset_BoilerTypeCommon	参照記号	このプロジェクトにおける参照記号(例：A-1)。分類コードではなく内部で使用されるプロジェクトタイプとして使用されるもの。
Pset_BoilerTypeCommon	状態	要素（主にリノベーションまたは改修プロジェクトにおいて）の状態。 状態は、「新規(New)」－新しく追加される要素。「既存」－要素は存在し、かつ残りもの。「破壊」－要素は存在したが、廃棄されるもの。「一時的」－一時的に存在する要素（一時的にサポートしている構造のようなもの）。
Pset_BoilerTypeCommon	常用圧力	管轄組織により設定されたボイラの常用圧力
Pset_BoilerTypeCommon	動作モード	ボイラの動作モードのID　（固定、２段階、比例．．．）
Pset_BoilerTypeCommon	伝熱面積	容器の伝熱部面積の合計
Pset_BoilerTypeCommon	設計部分負荷比率	許容部分負荷比範囲
Pset_BoilerTypeCommon	入口水温範囲	入口水温範囲
Pset_BoilerTypeCommon	缶内水量	缶内水量
Pset_BoilerTypeCommon	給湯タンク有無	給湯用の缶体があればTRUE、（瞬間湯沸かし器のように）ボイラにタンクがなければFALSE
Pset_BoilerTypeCommon	部分負荷効率曲線	部分負荷係数の関数としてのボイラ効率　　E=f(部分負荷率）
Pset_BoilerTypeCommon	出口温度範囲	水または蒸気のどちらかの許容出口温度
Pset_BoilerTypeCommon	設計エネルギー消費量	ボイラ最大能力時の設計燃料消費量
Pset_BoilerTypeCommon	エネルギ種別	加熱に使用する燃料のエネルギ種類　（石炭、石炭粉末、電気、ガス、油、プロパン、木材、木材チップ、木材ペレット、木粉、他）
Pset_BoilerTypeSteam	最大出口圧力	最大出口蒸気圧力
Pset_BuildingCommon	参照記号	このプロジェクトにおける参照記号(例：A-1)。分類コードではなく内部で使用されるプロジェクトタイプとして使用されるもの。
Pset_BuildingCommon	建物記号	建物に付与されるユニークな識別子。計画要請の際に使用される初期の一時的な識別子。この一時的な識別子は、建物が正式に登録された際に恒久的な識別子へと変更される。
Pset_BuildingCommon	永久ID区分	建物IDが恒久的なIDかどうかのブーリアン値。
Pset_BuildingCommon	工事種別	工事におけるタイプ。例：新築・リノベーション・改装等。
Pset_BuildingCommon	耐火等級	主要な防火等級。関連する建築基準法、消防法などの国家基準を参照。
Pset_BuildingCommon	スプリンクラー防御	スプリンクラー設備の有無を示すブーリアン値。
Pset_BuildingCommon	スプリンクラー防御自動区分	スプリンクラー設備が自動かどうか示すブーリアン値。
Pset_BuildingCommon	占有者タイプ	占有者のタイプ。建築基準法に準拠。
Pset_BuildingCommon	計画グロス面積	計画されたグロス面積。建物計画に際に使用。
Pset_BuildingCommon	計画ネット面積	計画されたネット面積。建物計画に際に使用。（通常は、柱型等を抜いた面積となる）
Pset_BuildingCommon	階数	建物階の数。IfcBuildingStoreyの数とは関係なく扱う。
Pset_BuildingCommon	施工年	施工の年。竣工の予想年も含む。
Pset_BuildingCommon	ランドマーク区分	この建物は歴史的な建物かどうかを示すブーリアン値。
Pset_BuildingElementProxyCommon	参照記号	認識された分類体系で参照する分類がない場合にこのプロジェクト固有の参照記号（例：タイプ'A-1'）が与えられる。
Pset_BuildingElementProxyCommon	状態	要素（主にリノベーションまたは改修プロジェクトにおいて）の状態。 状態は、「新規(New)」－新しく追加される要素。「既存」－要素は存在し、かつ残りもの。「破壊」－要素は存在したが、廃棄されるもの。「一時的」－一時的に存在する要素（一時的にサポートしている構造のようなもの）。
Pset_BuildingElementProxyCommon	外部区分	外部の部材かどうかを示すブーリアン値。もしTRUEの場合、外部の部材で建物の外側に面している。
Pset_BuildingElementProxyCommon	熱貫流率	熱貫流率U値。ここではオブジェクトを通した熱移動の方向における全体の熱還流率を示す。
Pset_BuildingElementProxyCommon	耐力部材	荷重に関係している部材かどうかを示すブーリアン値。
Pset_BuildingElementProxyCommon	耐火等級	主要な耐火等級。関連する建築基準法、消防法などの国家基準を参照。
Pset_BuildingElementProxyProvisionForVoid	形状	空間の形状を定義します。少なくとも「四角形」、「円」、「未定義」の値を含みます。
Pset_BuildingElementProxyProvisionForVoid	幅	空間の幅（高さにおける水平方向の拡張）を求める定義です。「四角形」の形状プロパティのみ提示されます。
Pset_BuildingElementProxyProvisionForVoid	高さ	空間の高さ（高さにおける垂直方向の拡張）を求める定義です。「四角形」の形状プロパティのみ提示されます。
Pset_BuildingElementProxyProvisionForVoid	直径	空間における直径（高さにおける）を求める定義です。「円」形状プロパティのみに提示されます。
Pset_BuildingElementProxyProvisionForVoid	深さ	空間の厚さに対しての深さが提示されます。
Pset_BuildingElementProxyProvisionForVoid	システム	空間に提示される建物サービスシステムです。例えば「空調」「配管」「電気」です。
Pset_BuildingStoreyCommon	参照記号	このプロジェクトにおける参照記号(例：A-1)。分類コードではなく内部で使用されるプロジェクトタイプとして使用されるもの。
Pset_BuildingStoreyCommon	エントランスレベル	エントランスレベルかどうかを示すブーリアン値。
Pset_BuildingStoreyCommon	地上判別	この建物階が地上(TRUE)、地下(FALSE)、一部が地下部分(UNKOWN)かどうかを示すロジカル値。
Pset_BuildingStoreyCommon	スプリンクラー防御	スプリンクラー設備の有無を示すブーリアン値。
Pset_BuildingStoreyCommon	スプリンクラー防御自動区分	スプリンクラー設備が自動かどうか示すブーリアン値。
Pset_BuildingStoreyCommon	計画グロス面積	計画された建物階のグロス面積。建物計画に際に使用。
Pset_BuildingStoreyCommon	計画ネット面積	計画された建物階のネット面積。建物計画の際に使用。
Pset_BuildingSystemCommon	参照記号	このプロジェクトにおける建物システムの指定されたインスタンスの参照記号
Pset_BurnerTypeCommon	参照記号	このプロジェクトにおける参照記号(例：A-1)。分類コードではなく内部で使用されるプロジェクトタイプとして使用されるもの。
Pset_BurnerTypeCommon	状態	要素（主にリノベーションまたは改修プロジェクトにおいて）の状態。 状態は、「新規(New)」－新しく追加される要素。「既存」－要素は存在し、かつ残りもの。「破壊」－要素は存在したが、廃棄されるもの。「一時的」－一時的に存在する要素（一時的にサポートしている構造のようなもの）。
Pset_BurnerTypeCommon	エネルギ源	加熱に使用する燃料のエネルギ種類　（石炭、石炭粉末、電気、ガス、油、プロパン、木材、木材チップ、木材ペレット、木粉、他）
Pset_CableCarrierFittingTypeCommon	参照	当該プロジェクトで定義する形式の参照ID（例：A-1)、承認された分類に存在しないときに使用される。
Pset_CableCarrierFittingTypeCommon	状態	要素（主にリノベーションまたは改修プロジェクトにおいて）の状態。 状態は、「新規(New)」－新しく追加される要素。「既存」－要素は存在し、かつ残りもの。「破壊」－要素は存在したが、廃棄されるもの。「一時的」－一時的に存在する要素（一時的にサポートしている構造のようなもの）。
